epoch,split,where,space,N,D,norm_mean,std_mean,cos_mu,cos_std,energy_top1
1,train,protein,raw,10,128,0.912878,0.017046,0.954586,0.021024,0.515370
1,train,plastic,raw,10,128,1.051610,0.032000,0.873002,0.031542,0.252598
1,train,protein,raw,10,128,0.917068,0.016516,0.958697,0.019966,0.465252
1,train,plastic,raw,10,128,1.027455,0.036250,0.829499,0.056038,0.273385
1,val,protein,raw,10,128,0.959580,0.018063,0.949794,0.030413,0.558218
1,val,plastic,raw,10,128,1.036234,0.010233,0.983365,0.016526,0.864716
1,val,protein,raw,10,128,0.880178,0.016903,0.956908,0.029474,0.465556
1,val,plastic,raw,10,128,1.035915,0.011118,0.981344,0.015944,0.729586
2,train,protein,raw,10,128,0.892179,0.019193,0.942703,0.029512,0.509888
2,train,plastic,raw,10,128,1.031198,0.039320,0.800908,0.054892,0.237916
2,train,protein,raw,10,128,0.904808,0.018337,0.949141,0.020629,0.356446
2,train,plastic,raw,10,128,1.032950,0.035672,0.837695,0.049846,0.282431
2,val,protein,raw,10,128,0.945395,0.018269,0.946799,0.032250,0.554621
2,val,plastic,raw,10,128,0.986843,0.022634,0.912698,0.113945,0.879380
2,val,protein,raw,10,128,0.868346,0.017160,0.953923,0.031456,0.474808
2,val,plastic,raw,10,128,0.977286,0.019568,0.934967,0.091043,0.831277
3,train,protein,raw,10,128,0.878661,0.018428,0.943652,0.032953,0.521288
3,train,plastic,raw,10,128,0.972466,0.049599,0.643503,0.108274,0.317563
3,train,protein,raw,10,128,0.915250,0.021038,0.927792,0.040226,0.580204
3,train,plastic,raw,10,128,1.011660,0.046675,0.706609,0.134612,0.375571
3,val,protein,raw,10,128,0.901634,0.018962,0.937621,0.038162,0.547382
3,val,plastic,raw,10,128,0.964761,0.021291,0.934018,0.059611,0.704386
3,val,protein,raw,10,128,0.814885,0.017984,0.943194,0.038595,0.514125
3,val,plastic,raw,10,128,0.984486,0.031562,0.822612,0.250354,0.852041
4,train,protein,raw,10,128,0.815541,0.019221,0.927056,0.044844,0.524506
4,train,plastic,raw,10,128,0.986291,0.051831,0.616129,0.229381,0.450874
4,train,protein,raw,10,128,0.862331,0.016832,0.951715,0.016876,0.383101
4,train,plastic,raw,10,128,0.988154,0.053641,0.570946,0.267669,0.472241
4,val,protein,raw,10,128,0.802125,0.019770,0.913543,0.054468,0.546632
4,val,plastic,raw,10,128,1.117635,0.042118,0.743970,0.362741,0.931455
4,val,protein,raw,10,128,0.718131,0.019004,0.916557,0.057891,0.562639
4,val,plastic,raw,10,128,1.080158,0.053417,0.617464,0.435489,0.904083
5,train,protein,raw,10,128,0.718073,0.017968,0.921091,0.039901,0.458072
5,train,plastic,raw,10,128,1.060690,0.050780,0.680522,0.176167,0.437569
5,train,protein,raw,10,128,0.720387,0.022035,0.873356,0.080015,0.574187
5,train,plastic,raw,10,128,1.059841,0.049833,0.707179,0.104019,0.422248
5,val,protein,raw,10,128,0.679230,0.020370,0.868171,0.085985,0.546630
5,val,plastic,raw,10,128,1.225669,0.029568,0.905964,0.113002,0.872358
5,val,protein,raw,10,128,0.611388,0.019755,0.869100,0.093224,0.599019
5,val,plastic,raw,10,128,1.225256,0.026641,0.925966,0.097503,0.913083
6,train,protein,raw,10,128,0.655975,0.020347,0.868149,0.077182,0.612636
6,train,plastic,raw,10,128,1.165606,0.067929,0.471380,0.513822,0.637988
6,train,protein,raw,10,128,0.608509,0.018939,0.867473,0.064173,0.538628
6,train,plastic,raw,10,128,1.084283,0.047655,0.736756,0.099258,0.349914
6,val,protein,raw,10,128,0.583617,0.020912,0.809018,0.129162,0.557712
6,val,plastic,raw,10,128,1.232790,0.037504,0.845589,0.192662,0.747329
6,val,protein,raw,10,128,0.510698,0.020258,0.800048,0.141970,0.623975
6,val,plastic,raw,10,128,1.207268,0.064573,0.510406,0.493750,0.837404
7,train,protein,raw,10,128,0.522794,0.021647,0.768782,0.125035,0.636428
7,train,plastic,raw,10,128,1.123453,0.069003,0.451182,0.378976,0.573482
7,train,protein,raw,10,128,0.519254,0.021622,0.762905,0.129562,0.586074
7,train,plastic,raw,10,128,1.126284,0.058080,0.598981,0.341238,0.590255
7,val,protein,raw,10,128,0.504725,0.021023,0.735320,0.179953,0.557651
7,val,plastic,raw,10,128,1.216312,0.037452,0.849690,0.163711,0.677105
7,val,protein,raw,10,128,0.444153,0.020304,0.721847,0.197894,0.624238
7,val,plastic,raw,10,128,1.260852,0.034753,0.880512,0.109763,0.696194
8,train,protein,raw,10,128,0.436110,0.020498,0.701020,0.155506,0.549337
8,train,plastic,raw,10,128,1.178447,0.056879,0.656422,0.210719,0.548495
8,train,protein,raw,10,128,0.445550,0.021480,0.686016,0.151971,0.547487
8,train,plastic,raw,10,128,1.206468,0.049418,0.757963,0.166750,0.470146
8,val,protein,raw,10,128,0.429085,0.021125,0.625730,0.252951,0.558668
8,val,plastic,raw,10,128,1.093679,0.049193,0.702792,0.246274,0.580327
8,val,protein,raw,10,128,0.381566,0.020234,0.614547,0.272233,0.624601
8,val,plastic,raw,10,128,1.179397,0.053918,0.672903,0.282767,0.792857
9,train,protein,raw,10,128,0.386868,0.020855,0.592274,0.196127,0.554393
9,train,plastic,raw,10,128,1.172029,0.080889,0.325827,0.492054,0.571829
9,train,protein,raw,10,128,0.381095,0.020447,0.603095,0.184747,0.439283
9,train,plastic,raw,10,128,1.115315,0.072728,0.412990,0.393267,0.467136
9,val,protein,raw,10,128,0.379490,0.021140,0.531569,0.305046,0.548891
9,val,plastic,raw,10,128,1.070751,0.058380,0.549612,0.299574,0.673157
9,val,protein,raw,10,128,0.359171,0.020274,0.563949,0.303776,0.623716
9,val,plastic,raw,10,128,1.093085,0.062633,0.521855,0.349827,0.658176
10,train,protein,raw,10,128,0.337853,0.020720,0.498979,0.180572,0.328166
10,train,plastic,raw,10,128,1.069781,0.070440,0.374700,0.369053,0.445794
10,train,protein,raw,10,128,0.346577,0.021756,0.477515,0.219543,0.523159
10,train,plastic,raw,10,128,1.144403,0.079763,0.293605,0.394819,0.538942
10,val,protein,raw,10,128,0.368634,0.021309,0.485684,0.342805,0.560861
10,val,plastic,raw,10,128,1.086865,0.065330,0.490393,0.361820,0.672657
10,val,protein,raw,10,128,0.334481,0.020304,0.488878,0.353110,0.626430
10,val,plastic,raw,10,128,1.141560,0.073109,0.420082,0.384305,0.583382
11,train,protein,raw,10,128,0.290683,0.019307,0.406019,0.273717,0.581760
11,train,plastic,raw,10,128,1.134099,0.082596,0.228119,0.457022,0.600349
11,train,protein,raw,10,128,0.326713,0.020164,0.477383,0.272742,0.415040
11,train,plastic,raw,10,128,1.084527,0.073593,0.360189,0.271248,0.463690
11,val,protein,raw,10,128,0.343206,0.021160,0.433526,0.363814,0.560817
11,val,plastic,raw,10,128,1.212530,0.064379,0.565990,0.317743,0.657969
11,val,protein,raw,10,128,0.341695,0.020069,0.508762,0.347083,0.620879
11,val,plastic,raw,10,128,1.221879,0.061672,0.601288,0.306425,0.629916
12,train,protein,raw,10,128,0.316413,0.020191,0.419328,0.306868,0.591437
12,train,plastic,raw,10,128,1.225350,0.087718,0.262079,0.495754,0.462396
12,train,protein,raw,10,128,0.311773,0.020691,0.415872,0.272581,0.534297
12,train,plastic,raw,10,128,1.122709,0.085394,0.212717,0.399692,0.427812
12,val,protein,raw,10,128,0.324796,0.021233,0.362401,0.414636,0.558623
12,val,plastic,raw,10,128,1.148191,0.067137,0.484268,0.397418,0.720934
12,val,protein,raw,10,128,0.317545,0.020123,0.441625,0.383099,0.625266
12,val,plastic,raw,10,128,1.100748,0.063479,0.525234,0.317119,0.497575
13,train,protein,raw,10,128,0.280575,0.019800,0.345841,0.234544,0.402195
13,train,plastic,raw,10,128,1.183708,0.085787,0.226237,0.473996,0.598913
13,train,protein,raw,10,128,0.299210,0.022153,0.255872,0.267722,0.442865
13,train,plastic,raw,10,128,1.145507,0.077335,0.340194,0.382941,0.569290
13,val,protein,raw,10,128,0.341315,0.020932,0.448608,0.353230,0.563616
13,val,plastic,raw,10,128,1.306153,0.086157,0.358591,0.474101,0.603338
13,val,protein,raw,10,128,0.348160,0.019817,0.541050,0.322311,0.613030
13,val,plastic,raw,10,128,1.284088,0.085060,0.359849,0.519878,0.447163
14,train,protein,raw,10,128,0.345139,0.023899,0.360454,0.273453,0.459473
14,train,plastic,raw,10,128,1.268412,0.074602,0.503119,0.280697,0.528762
14,train,protein,raw,10,128,0.322769,0.022514,0.329558,0.284937,0.447738
14,train,plastic,raw,10,128,1.247966,0.075491,0.471413,0.345391,0.621871
14,val,protein,raw,10,128,0.317051,0.020932,0.365825,0.406736,0.564600
14,val,plastic,raw,10,128,1.262902,0.068182,0.552379,0.324701,0.675808
14,val,protein,raw,10,128,0.325801,0.019842,0.478081,0.360642,0.618173
14,val,plastic,raw,10,128,1.257440,0.088554,0.254413,0.475797,0.521871
15,train,protein,raw,10,128,0.282834,0.018301,0.437025,0.227031,0.478850
15,train,plastic,raw,10,128,1.221423,0.077376,0.422727,0.297697,0.509686
15,train,protein,raw,10,128,0.307487,0.021838,0.296703,0.272742,0.477067
15,train,plastic,raw,10,128,1.249593,0.085223,0.323632,0.397255,0.495864
15,val,protein,raw,10,128,0.299781,0.020699,0.315791,0.433611,0.563909
15,val,plastic,raw,10,128,1.330006,0.070610,0.541394,0.353096,0.651095
15,val,protein,raw,10,128,0.324449,0.019670,0.472024,0.369864,0.610274
15,val,plastic,raw,10,128,1.293179,0.084659,0.372285,0.478147,0.402294
16,train,protein,raw,10,128,0.298982,0.022202,0.200052,0.406523,0.539993
16,train,plastic,raw,10,128,1.234165,0.080881,0.383088,0.374690,0.522759
16,train,protein,raw,10,128,0.292428,0.020301,0.341228,0.283837,0.380499
16,train,plastic,raw,10,128,1.235872,0.076369,0.437504,0.352699,0.673305
16,val,protein,raw,10,128,0.319614,0.020513,0.397131,0.384038,0.563922
16,val,plastic,raw,10,128,1.282009,0.086656,0.352742,0.415291,0.525733
16,val,protein,raw,10,128,0.334919,0.019586,0.510302,0.340967,0.605785
16,val,plastic,raw,10,128,1.215662,0.088897,0.275086,0.452025,0.435303
17,train,protein,raw,10,128,0.315434,0.017741,0.527402,0.293170,0.542199
17,train,plastic,raw,10,128,1.210518,0.084886,0.313590,0.369353,0.382205
17,train,protein,raw,10,128,0.317548,0.022095,0.328384,0.297832,0.449606
17,train,plastic,raw,10,128,1.185892,0.076916,0.416445,0.321114,0.468733
17,val,protein,raw,10,128,0.303206,0.020464,0.339179,0.417893,0.561735
17,val,plastic,raw,10,128,1.312936,0.065417,0.596141,0.399408,0.567449
17,val,protein,raw,10,128,0.319406,0.019588,0.460194,0.373020,0.609947
17,val,plastic,raw,10,128,1.262237,0.087781,0.288298,0.574125,0.672638
18,train,protein,raw,10,128,0.299059,0.019777,0.378933,0.296125,0.403662
18,train,plastic,raw,10,128,1.250220,0.072298,0.535299,0.450945,0.550681
18,train,protein,raw,10,128,0.296969,0.021720,0.271667,0.323076,0.549899
18,train,plastic,raw,10,128,1.240873,0.070653,0.545794,0.339548,0.456300
18,val,protein,raw,10,128,0.310972,0.020275,0.383857,0.392335,0.563310
18,val,plastic,raw,10,128,1.264937,0.093500,0.237073,0.422878,0.539117
18,val,protein,raw,10,128,0.324615,0.019502,0.486167,0.352020,0.606319
18,val,plastic,raw,10,128,1.239057,0.082386,0.357016,0.486180,0.571477
19,train,protein,raw,10,128,0.292260,0.017808,0.466559,0.261509,0.354986
19,train,plastic,raw,10,128,1.234808,0.089552,0.259222,0.409991,0.470666
19,train,protein,raw,10,128,0.307078,0.021776,0.314245,0.285478,0.441249
19,train,plastic,raw,10,128,1.256681,0.078587,0.442619,0.369311,0.420932
19,val,protein,raw,10,128,0.307233,0.019992,0.386456,0.392296,0.568533
19,val,plastic,raw,10,128,1.309375,0.052933,0.759932,0.161954,0.625166
19,val,protein,raw,10,128,0.327783,0.019259,0.495658,0.352973,0.598134
19,val,plastic,raw,10,128,1.281814,0.095556,0.225893,0.436037,0.380846
20,train,protein,raw,10,128,0.301333,0.020218,0.362413,0.335048,0.504054
20,train,plastic,raw,10,128,1.273283,0.086759,0.340994,0.348558,0.432205
20,train,protein,raw,10,128,0.360667,0.024475,0.533127,0.423506,0.780475
20,train,plastic,raw,10,128,1.277073,0.099722,0.153346,0.399099,0.398389
20,val,protein,raw,10,128,0.302304,0.019970,0.352500,0.417919,0.573316
20,val,plastic,raw,10,128,1.302005,0.087086,0.330721,0.429965,0.591479
20,val,protein,raw,10,128,0.308884,0.019259,0.431165,0.389778,0.600339
20,val,plastic,raw,10,128,1.319218,0.101360,0.157236,0.504390,0.482175
21,train,protein,raw,10,128,0.266335,0.020244,0.220638,0.266594,0.397047
21,train,plastic,raw,10,128,1.240076,0.099164,0.108315,0.471788,0.417588
21,train,protein,raw,10,128,0.278503,0.020152,0.308861,0.240398,0.446151
21,train,plastic,raw,10,128,1.239748,0.096621,0.170294,0.450063,0.367898
21,val,protein,raw,10,128,0.310239,0.019882,0.404039,0.382838,0.567812
21,val,plastic,raw,10,128,1.311378,0.079415,0.439526,0.479138,0.681491
21,val,protein,raw,10,128,0.322227,0.019293,0.488518,0.348443,0.601867
21,val,plastic,raw,10,128,1.294339,0.072265,0.534094,0.418218,0.497580
22,train,protein,raw,10,128,0.285218,0.018687,0.429956,0.215313,0.494834
22,train,plastic,raw,10,128,1.274914,0.090097,0.295779,0.457840,0.427091
22,train,protein,raw,10,128,0.286705,0.020782,0.283402,0.229313,0.389028
22,train,plastic,raw,10,128,1.294871,0.095249,0.223491,0.460344,0.511147
22,val,protein,raw,10,128,0.287858,0.019697,0.332072,0.425474,0.567275
22,val,plastic,raw,10,128,1.362602,0.098703,0.244417,0.460525,0.463908
22,val,protein,raw,10,128,0.311461,0.019175,0.450598,0.377190,0.595002
22,val,plastic,raw,10,128,1.351821,0.095003,0.280847,0.501736,0.491351
